id,context_type,label
1433360199356661760,Sideburn,U
1433359366531518466,Sideburn,U
1433358858592849921,Sideburn,U
1433357900949463043,Sideburn,U
1433354375863361536,Sideburn,U
1433345540692004869,Sideburn,U
1433345520504819713,Complaint,I
1433342122929831936,Another person case,A
1433340295538745356,Out-of-date event,A
1433339292751892481,Complaint,I
1433338990464315393,Inquiry,A
1433337983873208320,Sideburn,U
1433323653362561025,Sideburn,U
1433306242202615810,Medical Information,A
1433305238761578496,Concern,A
1433288110754963456,Sideburn,U
1433270618519113729,Sideburn,U
1433233971492622336,Sideburn,U
1433230793187504130,Sideburn,U
1433219140140113921,Warning,A
1433214599273254912,Sideburn,U
1433204496914653196,Sideburn,U
1433202105721008129,Medical Information,A
1433200836734242819,Sideburn,U
1433199993813413892,Sideburn,U
1433195340962967553,Sideburn,U
1433194830314754049,Complaint,I
1433188422676586497,Sideburn,U
1433184970470838280,Sideburn,U
1433172203684696075,Complaint,I
1433169332490719242,Sideburn,U
1433168800841670662,Complaint,I
1433168101739225089,Sideburn,U
1433163784504455169,Concern,A
1433163442421129224,Sideburn,U
1433161319297978372,Sideburn,U
1433158739683594244,Warning,A
1433157457472327680,Warning,A
1433157183156404228,Sideburn,U
1433154422276829187,Concern,A
1433154214641950728,Sideburn,U
1433153654870233089,Sideburn,U
1433150438170374146,Sideburn,U
1433149563355926531,Sideburn,U
1433147512597139458,Concern,A
1433146999453388812,Sideburn,U
1433146664320045059,Inquiry,A
1433143204065447936,Sideburn,U
1433141317308198916,Sideburn,U
1433138354321862662,Sideburn,U
1433138191989628935,Sideburn,U
1433135604028559375,Sideburn,U
1433133129435332608,Sideburn,U
1433129851075104774,Complaint,I
1433129756510334981,Sideburn,U
1433128644893978627,Warning,A
1433128432842514445,Complaint,I
1433127514872991748,Flu_News,A
1433127213151531010,Concern,A
1433124789154164743,Sideburn,U
1433124006845091844,Sideburn,U
1433123843716100106,Sideburn,U
1433121963506085892,Sideburn,U
1433113609991823366,Sideburn,U
1433113148198948870,Warning,A
1433110936127168522,Complaint,I
1433099993150337028,Sideburn,U
1433097889966874625,Sideburn,U
1433096245690646529,Sideburn,U
1433095714289197056,Complaint,I
1433085227585490960,Sideburn,U
1433079821995761669,Sideburn,U
1433076079095394310,Complaint,I
1433062109462646784,Sideburn,U
1433058825876164620,Sideburn,U
1433054465268064256,Sideburn,U
1433052251153702922,Sideburn,U
1433047798904152064,Sideburn,U
1433028129820393481,Complaint,I
1433025669005561856,Complaint,I
1433018603394281476,Sideburn,U
1433017644551127040,Complaint,I
1433014670126891011,Poem,U
1433012801786851329,Sideburn,U
1433003688340111364,Sideburn,U
1432988974830731268,Sideburn,U
1432979629153914883,Complaint,I
1432977626495393793,Sideburn,U
1432975082968727552,Sideburn,U
1432975065478533122,Medical Information,A
1432963190862843904,Sideburn,U
1432961933934747649,Another person case,A
1432955408092733440,Sideburn,U
1432949122882019329,Warning,A
1432946206448181250,Sideburn,U
1432923727919030274,Sideburn,U
1432889803226353666,Sideburn,U
1432858140933033984,Sideburn,U
1432850081196163076,Sideburn,U
1432849963025936384,Sideburn,U
1432844516357287936,Complaint,I
1432844188308189186,Joke,U
1432839083731177474,Complaint,I
1432838876721254402,Sideburn,U
1432823272522108929,Complaint,I
1432809522184212480,Sideburn,U
1432809348439420935,Sideburn,U
1432808139141926915,Sideburn,U
1432807498826846209,Sideburn,U
1432803717309419523,Complaint,I
1432798676334809091,Complaint,I
1432797369414860805,Joke,U
1432790417964212225,Complaint,I
1432788537523511297,Sideburn,U
1432784036787798025,Complaint,I
1432782669046329349,Inquiry,A
1432777454075138049,Sideburn,U
1432772080618049539,Complaint,I
1432759115684659204,Sideburn,U
1432753767867469831,Complaint,I
1432749004312530955,Concern,A
1432746077501988865,Joke,U
1432743577340284930,Complaint,I
1432731532142256129,Complaint,I
1432726900376547335,Sideburn,U
1432724340001345544,Complaint,I
1432712739818967043,Concern,A
1432705170836803594,Sideburn,U
1432704439325011982,Complaint,I
1432703793167228929,Sideburn,U
1432686857964376069,Concern,A
1432683421873098756,Out-of-date event,A
1432681941468393476,Complaint,I
1432679946368032774,Sideburn,U
1432671845237547016,Concern,A
1432669305032912896,Sideburn,U
1432662096433618948,Concern,A
1432660432037326851,Another person case,A
1432658517509423105,Sideburn,U
1432657331318370307,Sideburn,U
1432655860711501824,Sideburn,U
1432655302575394816,Complaint,I
1432653851723804678,Sideburn,U
1432651564687183872,Concern,A
1432646067468832768,Concern,A
1432642073610571783,Complaint,I
1432631349756809217,Complaint,I
1432627750414733312,Sideburn,U
1432590185825554439,Medical Information,A
1432589408105025536,Sideburn,U
1432583120197357569,Sideburn,U
1432562344782147584,Complaint,I
1432553866311127040,Sideburn,U
1432542376300621826,Warning,A
1432539822460125187,Sideburn,U
1432536409462779906,Sideburn,U
1432535910894166019,Warning,A
1432524664774012929,Sideburn,U
1432505049301889027,Complaint,I
1432490091935682566,Concern,A
1432484012472344584,Sideburn,U
1432481769014562822,Concern,A
1432472422721015809,Inquiry,A
1432470639567376385,Out-of-date event,A
1432467967128768516,Complaint,I
1432455048580280326,Inquiry,A
1432452088290754571,Complaint,I
1432441143397126145,Warning,A
1432432977217159174,Concern,A
1432428683529162757,Medical Information,A
1432424699724709893,Concern,A
1432422960355237889,Complaint,I
1432420714183790595,Joke,U
1432414228414074888,Concern,A
1432413970917478418,Complaint,I
1432404334378094597,Flu_News,A
1432401430980214792,Inquiry,A
1432400117722669067,Concern,A
1432396832341118979,Concern,A
1432395686599970818,Concern,A
1432393266981376001,Another person case,A
1432391826447736832,Complaint,I
1432388772822388736,Concern,A
1432388032703995912,Concern,A
1432383051321970692,Complaint,I
1432376762160324613,Sideburn,U
1432373386701848590,Sideburn,U
1432367915794321417,Complaint,I
1432366027707404294,Concern,A
1432359317500538887,Concern,A
1432354049408569346,Complaint,I
1432352200932659200,Complaint,I
1432351777735815170,Concern,A
1432351056923615235,Concern,A
1432349250474725386,Complaint,I
1432344657162391559,Complaint,I
1432341138896207882,Complaint,I
1432335997749039112,Concern,A
1432326744598589451,Concern,A
1432319157140398082,Concern,A
1432317045350227969,Sideburn,U
1432314640613138442,Complaint,I
1432311180736012290,Concern,A
1432303785423028230,Sideburn,U
1432299735684112386,Sideburn,U
1432297659801419781,Medical Information,A
1432289891875004418,Concern,A
1432288504617201665,Sideburn,U
1432288469079011331,Sideburn,U
1432277118545768450,Concern,A
1432276955005689856,Concern,A
1432275145683570690,Concern,A
1432268546785087488,Inquiry,A
1432264436375605251,Sideburn,U
1432260197154701313,Sideburn,U
1432254772107698176,Joke,U
1432254457207795716,Concern,A
1432254034447159302,Medical Information,A
1432245690307162116,Another person case,A
1432243174991441921,Flu_News,A
1432236691008458756,Joke,U
1432228243034230785,Inquiry,A
1432226255076794368,Sideburn,U
1432204110011453442,Complaint,I
1432203790640365568,Complaint,I
1432181923653242883,Supplication,U
1432177851269357569,Sideburn,U
1436120564876431363,Joke,U
1435305218040807429,Joke,U
1425008276115185690,Complaint,I
1366001456202006529,Warning,A
1327142802531217413,Complaint,I
1326818998391017472,Complaint,I
1323406635369439232,Complaint,I
1315662388113412096,Complaint,I
1312973878092795904,Inquiry,A
1306598579507662851,Sideburn,U
1302250564160499713,Complaint,I
1295750820835864576,Sideburn,U
1290291587696664578,Complaint,I
1248919968659517440,Concern,A
1242023903142313987,Poem,U
1239638952862257152,Complaint,I
1239279956066045953,Complaint,I
1238230905719787520,Joke,U
1238031602506248192,Complaint,I
1234521411735244805,Sideburn,U
1233410063756414979,Joke,U
1233380351340355584,Complaint,I
1229791506208301057,Complaint,I
1224050704572133380,Sideburn,U
1220783095126921217,Inquiry,A
1205136496900149248,Joke,U
1204015586512125955,Complaint,I
1197558318920851457,Joke,U
1197263481264844804,Joke,U
1197155935476690949,Joke,U
1194923353150251009,Another person case,A
1189498392021491715,Inquiry,A
1167666435457466369,Complaint,I
1165515860494229504,Another person case,A
1163892791723905024,Sideburn,U
1159773472593199104,Complaint,I
1129532454396682240,Complaint,I
1100873826336935938,Complaint,I
1080579335030013953,Complaint,I
1078957712816439297,Complaint,I
1436652195462713345,News,U
1436392780629102598,News,U
1436270663338188800,News,U
1436267962948796425,News,U
1436080222659559433,News,U
1436042540952719371,News,U
1436024876448485382,News,U
1436000818457677834,News,U
1435972854785392646,News,U
1435928474393276417,News,U
1435858987950514176,News,U
1435689755719704581,News,U
1435664231161024515,News,U
1435663227434766341,News,U
1435653809968197634,News,U
1435646172417253378,News,U
1435583747253055490,News,U
1435574768393150464,News,U
1435566082987679751,News,U
1435387211357343744,Supplication,U
1435377245166637058,Sideburn,U
1435315071673065481,News,U
1435314590892630024,News,U
1435235072614010887,News,U
1434497008568504320,News,U
1434461317797122051,News,U
1434460941748510725,Poem,U
1434214681573564425,News,U
1433681251588878355,News,U
1432769648802533380,News,U
1422233890199064582,Sideburn,U
1418596780061638657,Sideburn,U
1407679774508687362,News,U
1407676412690055169,News,U
1403493261382021122,News,U
1403164352539025409,News,U
1400982104469491715,News,U
1400055828909002752,Poem,U
1400053221205311496,News,U
1399933425218252814,News,U
1399559083548549126,News,U
1398023847098585090,News,U
1369196236570525701,News,U
1361354244973096963,News,U
1357645977100894213,Sideburn,U
1357516173731053570,Sideburn,U
1357302803169968130,News,U
1350848108968734721,News,U
1340855107366367232,Poem,U
1339302475870973952,News,U
1332608051594059784,Sideburn,U
1331539886873120768,Sideburn,U
1321017585597464576,News,U
1319365879692394498,News,U
1319362982237843456,News,U
1319247220819087361,News,U
1317865862578274305,News,U
1316738594829217796,News,U
1314491496641462274,Medical Information,A
1436268212887248897,Medical Information,A
1436103209026785282,Health_issue,U
1436034989792055297,Joke,U
1435935640030437380,Advertisement,U
1435821131861315586,Health_issue,U
1435649129645027329,Medical Information,A
1435493853625208834,News,U
1435353682061709313,Medical Information,A
1435351895892271107,Health_issue,U
1435319092647546883,Medical Information,A
1435171038472638465,Health_issue,U
1435036117087162372,Health_issue,U
1434592171127050243,Medical Information,A
1434543604425535489,Medical Information,A
1433855993553752069,News,U
1433731498713104386,Inquiry,A
1433639259014156291,Complaint,I
1436671816060346381,News,U
1436671261913067521,News,U
1436670434129362945,News,U
1436669815876423681,News,U
1436630550253604865,News,U
1436616131217928195,News,U
1436615749427159044,News,U
1436509803073966082,News,U
1436506692640968709,News,U
1436488670127788047,News,U
1436486956704313345,News,U
1436458824358105089,News,U
1436442481558753283,News,U
1436432172265652226,News,U
1436421973719064583,News,U
1436420132335665153,News,U
1436419694823682054,News,U
1436416325447045120,News,U
1436416313476460549,News,U
1436412313981104128,News,U
1436411112593952772,News,U
1436411008902385665,News,U
1436407554737901569,News,U
1436407017451700225,News,U
1436406878884536321,News,U
1436406847448174598,News,U
1436403332940173327,News,U
1436403231299551235,News,U
1436402152839258113,News,U
1436401787192348704,News,U
1436401429191725090,News,U
1436401228607639555,News,U
1436400423607341058,News,U
1436400367613382674,News,U
1436400014599786530,News,U
1436399969511120897,News,U
1436399719702466571,News,U
1436399683912470547,News,U
1436399582913732610,News,U
1436399518476611589,News,U
1436399465682833409,News,U
1436399436830216211,News,U
1436399369612374016,News,U
1436399238280273923,News,U
1436399166687793158,News,U
1436399061905690626,News,U
1436398923829157888,News,U
1436398831197884421,News,U
1436398781549920261,News,U
1436398754941263877,News,U
1436398685315866625,News,U
1436398625203101696,News,U
1436398568160497685,News,U
1436398429001879567,News,U
1436398013421850678,News,U
1436397799164219407,News,U
1436397652493709312,News,U
1436397598785609730,News,U
1436397569333211136,News,U
1436397464941105159,News,U
1436397428345823235,News,U
1436397380941799425,News,U
1436397379599671304,News,U
1436397351996993537,News,U
1436397333479034898,News,U
1436397291703881735,News,U
1436397196627283983,News,U
1436397188142321664,News,U
1436397151760814106,News,U
1436396934328201221,News,U
1436396834944163843,News,U
1436396729247674373,News,U
1436396579775254528,News,U
1436319185383141406,News,U
1436314527424000018,News,U
1436314478589714432,News,U
1436314418460176390,News,U
1436311317598646300,News,U
1436310691749769221,News,U
1436308505301028870,News,U
1436298108456013829,News,U
1436289096628928515,News,U
1436123057970716679,News,U
1436120988719075328,News,U
1436117914239787013,News,U
1436117222724878337,News,U
1436102116330835968,News,U
1436099518961967104,News,U
1436090107619160072,News,U
1436079326840168455,News,U
1436073690169544709,News,U
1436067606562279429,News,U
1436066628811345925,News,U
1436057710374662147,News,U
1436051885006499845,News,U
1436051649559138310,News,U
1436050392924688384,News,U
1436049377387335684,News,U
1436048018697035781,News,U
1436047845413560324,News,U
1436045477028536326,News,U
1436043783754461190,News,U
1436043007275438087,News,U
1436041720312045581,News,U
1436041431236419593,News,U
1436041350877745152,News,U
1436041289263353858,News,U
1436040595164876801,News,U
1436040107086290944,News,U
1436040104959750148,News,U
1436040039042064388,News,U
1436039996742512644,News,U
1436039950504431618,News,U
1436038933373128707,News,U
1436038707967053825,News,U
1436038551901179906,News,U
1436038412893659144,News,U
1436038253250072583,News,U
1436037317999960066,News,U
1436036934690910219,News,U
1436036371093786624,News,U
1436036327607345156,News,U
1436036289023856644,News,U
1436036156093775874,News,U
1436036095905513473,News,U
1436035996299235330,News,U
1436035992096550915,News,U
1436035778711273481,News,U
1436035687732633603,News,U
1436035608267399169,News,U
1436035358861545474,News,U
1436035341249560580,News,U
1436035266792284166,News,U
1436035215315570693,News,U
1436035185838071811,News,U
1436035050852732934,News,U
1436035029336010755,News,U
1436035005881454592,News,U
1436034987875258371,News,U
1436034966450843652,News,U
1436034826650390530,News,U
1436034766067937282,News,U
1436034543631351816,News,U
1436034504318193669,News,U
1436034446646517769,News,U
1436034375569846272,News,U
1436034188004806656,News,U
1436002641562198028,Sideburn,U
1435970094832705543,News,U
1435968011454672905,News,U
1435954469733285894,News,U
1435945574638006275,News,U
1435945521600991232,News,U
1435945418261770247,News,U
1435881298816643073,Sideburn,U
1435849386643308545,News,U
1435736172773482500,News,U
1435716731541000195,News,U
1435708248196325378,News,U
1435705048147824642,News,U
1435698713171742723,News,U
1435693034725945350,News,U
1435692390010982403,News,U
1435691065802100737,News,U
1435689238440210435,News,U
1435688958206300163,News,U
1435686853802344454,News,U
1435685956305227784,News,U
1435684628782886927,News,U
1435683539631104003,News,U
1435683434995781632,News,U
1435682684236443655,News,U
1435681544207749124,News,U
1435680993030164496,News,U
1435680954597756928,News,U
1435680227833880577,News,U
1435680154999791624,News,U
1435680094584987651,News,U
1435679916314476548,News,U
1435679846319919104,News,U
1435679813390540801,News,U
1435679634977435649,News,U
1435679547857514510,News,U
1435679533370327041,News,U
1435678975439904769,News,U
1435678650431680526,News,U
1435677144730963972,News,U
1435676566042947587,News,U
1435676410086150145,News,U
1435675736044617731,News,U
1435675497065811977,News,U
1435674116518989825,News,U
1435674035044638721,News,U
1435673638783627270,News,U
1435673454959804418,News,U
1435673429689126916,News,U
1435673404338749442,News,U
1435673372839620609,News,U
1435673282070654980,News,U
1435673261807898626,News,U
1435673191326830595,News,U
1435673167092142087,News,U
1435673129284734986,News,U
1435673090579705861,News,U
1435673043809062917,News,U
1435672990088409089,News,U
1435672968743555079,News,U
1435672931250618382,News,U
1435672920114798593,News,U
1435672887936040965,News,U
1435672869640577026,News,U
1435672807363469318,News,U
1435672744230785026,News,U
1435672712282841093,News,U
1435672708126318601,News,U
1435672681861591047,News,U
1435672613632811008,News,U
1435672295926865920,News,U
1435672233557602308,News,U
1435672222409109505,News,U
1435672198514085904,News,U
1435672147419086852,News,U
1435671966799773696,News,U
1435671799862288384,News,U
1435660711393472514,Sideburn,U
1435659426380361728,Sideburn,U
1435646938007937029,Health_issue,U
1435645896658653184,News,U
1435618247135703042,News,U
1435591502147817472,News,U
1435586961427816450,News,U
1435583326337830917,News,U
1435582679156723733,News,U
1435553581889949700,News,U
1435522585245229062,News,U
1435513493311139841,News,U
1435347050208665603,News,U
1435339179483926532,News,U
1435329309644832768,News,U
1435325342294683648,News,U
1435320612407369731,News,U
1435320554144342016,News,U
1435320529083305991,News,U
1435319779766804483,News,U
1435312750352379908,News,U
1435311154943782913,News,U
1435308652689301504,News,U
1435307108719808515,News,U
1435306249663438848,News,U
1435306012135862279,News,U
1435305560241496067,News,U
1435304957729779721,News,U
1435304789588561923,News,U
1435304668100546567,News,U
1435304464307654660,News,U
1435304418715578374,News,U
1435304235671953408,News,U
1435304147344142347,News,U
1435304085608075275,News,U
1435303979513221129,News,U
1435303682065801225,News,U
1435303533419581444,News,U
1435303405023637510,News,U
1435303365500616706,News,U
1435303064584474632,News,U
1435302993424011269,News,U
1435302822124339203,News,U
1435302705468219394,News,U
1435302617182347265,News,U
1435302436000911361,News,U
1435301884273860617,News,U
1435284164291534850,News,U
1435264095264071697,News,U
1435240539406864389,News,U
1435224333094379523,News,U
1435221924578308099,News,U
1435221637092233217,News,U
1435221064091586562,News,U
1435220791176704002,News,U
1435220266620178441,News,U
1435203144133267456,News,U
1435202573036933122,News,U
1435146516084232197,News,U
1435144435206086663,News,U
1435002912246308870,News,U
1435001616273395713,News,U
1434997569818660866,News,U
1434993076905422851,News,U
1434976177761005572,News,U
1434972081989603333,News,U
1434970535897833473,News,U
1434962008223502338,News,U
1434958631359983632,News,U
1434957743534841859,News,U
1434957412574928902,News,U
1434957299261509633,News,U
1434957240872706050,News,U
1434957182555103242,News,U
1434957131397140488,News,U
1434954067034398722,News,U
1434953631569174529,News,U
1434953249451302918,News,U
1434952655940558849,News,U
1434952194529316865,News,U
1434951505203892225,News,U
1434951350425726979,News,U
1434951223292092417,News,U
1434951166828466177,News,U
1434950950540746756,News,U
1434950753123196931,News,U
1434950658038378496,News,U
1434950579273543680,News,U
1434950399404937218,News,U
1434950218303299586,News,U
1434949395200552965,News,U
1434949297854980100,News,U
1434948856194768902,News,U
1434948770937155584,News,U
1434948613575151616,News,U
1434948353738035201,News,U
1434947841752018946,News,U
1434947823393443848,News,U
1434947707362238465,News,U
1434947683916128267,News,U
1434947589321990149,News,U
1434947576009273346,News,U
1434947547018240001,News,U
1434947512352354305,News,U
1434947507419848711,News,U
1434947435449683971,News,U
1434947391283728390,News,U
1434947358677155842,News,U
1434947239500210182,News,U
1434947186547175425,News,U
1434947158294384642,News,U
1434947023673905153,News,U
1434906812525039621,News,U
1434906713623343107,News,U
1434906607050268675,News,U
1434906480466186243,News,U
1434906373746266115,News,U
1434868711647817728,News,U
1434859189420101634,News,U
1434858034849845253,News,U
1434847255803092995,News,U
1434796990068662276,News,U
1434787989591318529,News,U
1434759444303433728,News,U
1434754789892505604,News,U
1434729710211280902,News,U
1434729441364688897,News,U
1434643494317051904,News,U
1434620360931090445,News,U
1434615624752377867,News,U
1434610569227735046,News,U
1434603393788612610,News,U
1434597607792431112,News,U
1434593991555796996,News,U
1434575916819107844,News,U
1434568535632658432,News,U
1434567320702177281,News,U
1434566005775376387,News,U
1434565323366309892,News,U
1434561465692921862,News,U
1434561412211384321,News,U
1434561289414656007,News,U
1434561050935013376,News,U
1434559824050724872,News,U
1434559232603471878,News,U
1434558130906714112,News,U
1434556794328731652,News,U
1434556229062377474,News,U
1434556149509066752,News,U
1434555504576143360,News,U
1434554314287157254,News,U
1434553911562616840,News,U
1434552703259193354,News,U
1434552536590176261,News,U
1434551322662084615,News,U
1434551165023358982,News,U
1434551029618589706,News,U
1434549673071624194,News,U
1434549494633336835,News,U
1434549440858271744,News,U
1434549340228440064,News,U
1434549257240031238,News,U
1434549172095655943,News,U
1434549171772694531,News,U
1434549168480129028,News,U
1434549161224024069,News,U
1434549116651114500,News,U
1434548960685961218,News,U
1434548902338891777,News,U
1434548854922354694,News,U
1434548708893511683,News,U
1434548652949884928,News,U
1434548510146314244,News,U
1434548447865188354,News,U
1434548167643652096,News,U
1434548108340436994,News,U
1434548009153482754,News,U
1434547965625094145,News,U
1434547898470092800,News,U
1434547895097823237,News,U
1434547807868837892,News,U
1434547668529844224,News,U
1434547655015911430,News,U
1434547597075783682,News,U
1434547491001802759,News,U
1434547333090484226,News,U
1434547275112538115,News,U
1434547190173732881,News,U
1434547186574970883,News,U
1434547179188899842,News,U
1434547057184985088,News,U
1434546907699892225,News,U
1434531767227138048,News,U
1434499455131213832,News,U
1434496945637240832,News,U
1434496917023694851,News,U
1434496741609508872,News,U
1434496597073739783,News,U
1434496566426054667,News,U
1434495826848530432,News,U
1434481969753165828,News,U
1434441430861328389,News,U
1434428699072413700,News,U
1434425648991330305,News,U
1434386620652871680,News,U
1434316960599269380,News,U
1434293519758340096,News,U
1434281738876768256,News,U
1434280743505694728,News,U
1434280710819491846,News,U
1434276579237056516,News,U
1434266898808680457,News,U
1434263867551539208,News,U
1434230004435591172,News,U
1434223779698331658,News,U
1434222424640339970,News,U
1434216626254135297,News,U
1434214737718530053,News,U
1434212177012002821,News,U
1434205894368284684,News,U
1434204341401948165,News,U
1434202260926603264,News,U
1434200843046334464,News,U
1434200842157056006,News,U
1434197849789673477,News,U
1434196850760892419,News,U
1434196761963339776,News,U
1434196347494744080,News,U
1434191776747716616,News,U
1434191567351422988,News,U
1434191357992738819,News,U
1434190950876827650,News,U
1434190810061357062,News,U
1434190755787067397,News,U
1434190563264372737,News,U
1434190198057865216,News,U
1434189720691613699,News,U
1434188896112455681,News,U
1434188583645155329,News,U
1434188227343171591,News,U
1434188047646699522,News,U
1434187637858897921,News,U
1434187472854990853,News,U
1434187451820646413,News,U
1434187307825963012,News,U
1434187250259185665,News,U
1434187153177780225,News,U
1434187087801094146,News,U
1434187061888790534,News,U
1434186747534008324,News,U
1434186568852557831,News,U
1434186525152006150,News,U
1434186479677460496,News,U
1434186381346082817,News,U
1434186232360222728,News,U
1434186115750170630,News,U
1434186019721682951,News,U
1434186002248130562,News,U
1434185897864536065,News,U
1434185800984444933,News,U
1434185746844459016,News,U
1434185693128007683,News,U
1434185641080803332,News,U
1434185574743789572,News,U
1434185541076013065,News,U
1434185484616577030,News,U
1434185480820699137,News,U
1434185382787174400,News,U
1434184964434796552,News,U
1434184763573682182,News,U
1434184663908683777,News,U
1434184526239084546,News,U
1434169391197966336,News,U
1434161830910324736,News,U
1434137992122224640,News,U
1434134519985184768,News,U
1434134106133123072,News,U
1434134101292879875,News,U
1434114332141531136,News,U
1434108653645217797,News,U
1434082887809355779,News,U
1434064197697122305,News,U
1433945885436698624,News,U
1433889906733027345,News,U
1433865174843367440,News,U
1433852373831753738,News,U
1433851007029686275,News,U
1433846188458057758,News,U
1433844289415618590,News,U
1433842908973703198,News,U
1433839330573930496,News,U
1433832892354990086,News,U
1433832164131545094,News,U
1433831961987063810,News,U
1433831223030333449,News,U
1433829805720580099,News,U
1433829534974025743,News,U
1433829426551209988,News,U
1433828899197263872,News,U
1433828699871322123,News,U
1433828275634192390,News,U
1433828264833912835,News,U
1433828034658902018,News,U
1433827972088270856,News,U
1433827931466440717,News,U
1433827059839680519,News,U
1433826628564570118,News,U
1433825959141167107,News,U
1433825647583977479,News,U
1433825314153672709,News,U
1433825174437212161,News,U
1433825021319843844,News,U
1433824903698989056,News,U
1433824786002677763,News,U
1433824742088249346,News,U
1433824712933658630,News,U
1433824703806910468,News,U
1433824518234120197,News,U
1433824431118426113,News,U
1433824060975325193,News,U
1433823781496238088,News,U
1433823747128102915,News,U
1433823527262691330,News,U
1433823504793804810,News,U
1433823500364664834,News,U
1433823477031706631,News,U
1433823412980420613,News,U
1433823406378688514,News,U
1433823393518964739,News,U
1433823373612789765,News,U
1433823322287058951,News,U
1433823285410779139,News,U
1433823257476673549,News,U
1433823227885891586,News,U
1433823205509279747,News,U
1433823171204067328,News,U
1433823148454158341,News,U
1433823114891247618,News,U
1433822925711368201,News,U
1433822888394641411,News,U
1433822839594000393,News,U
1433822827484962819,News,U
1433822548198891523,News,U
1433822529144213507,News,U
1433822239531667456,News,U
1433772731426738180,News,U
1433772138561998851,News,U
1433771492152651781,News,U
1433770854350000132,News,U
1433757138061598724,News,U
1433748207167758345,News,U
1433715365197058052,News,U
1433614705470451715,Joke,U
1433547342167240718,News,U
1430665955231862788,News,U
1430208078385930246,News,U
1430207406160683008,News,U
1428732784315666440,News,U
1428007624956649479,News,U
1427931171997077509,Advertisement,U
1427257650681634816,News,U
1424328734002368512,News,U
1422919991188410372,News,U
1422302585680171013,News,U
1421401543358746624,Sideburn,U
1420483666313162752,News,U
1419184070920228866,News,U
1418345540304183306,Advertisement,U
1418174051474976769,Sideburn,U
1417141277666258951,News,U
1416016864677928964,News,U
1415370557084798979,News,U
1415292537775050758,News,U
1414931675197362180,News,U
1411671138107809792,News,U
1411373582328938501,Sideburn,U
1410703117306535936,News,U
1409865566417035267,News,U
1409031274845593601,News,U
1408882587385450499,Supplication,U
1406900255136878593,News,U
1406566304778235908,News,U
1404423834275618816,News,U
1401902868572033026,News,U
1401525511411675137,News,U
1401520475298226178,News,U
1401491306770206725,News,U
1401364248354250756,News,U
1401253598407925772,News,U
1400669363259252738,News,U
1400532845135904776,News,U
1400140507318263815,Supplication,U
1399402818486820867,News,U
1399345118541496320,News,U
1399299004454871048,News,U
1399002155349118977,News,U
1398627122902614023,News,U
1398606535526387714,News,U
1398600831155458054,News,U
1398583900767674371,News,U
1398262829879332864,News,U
1397171329405706249,News,U
1397127969290784768,News,U
1396784798312673280,News,U
1396452296280715266,News,U
1395764211196772354,News,U
1395758094592970752,News,U
1395755651729661954,News,U
1395609207643295748,News,U
1395459901523124225,News,U
1395315467573612545,News,U
1394322692573212675,News,U
1394221535901192195,Supplication,U
1393503473950396416,Advertisement,U
1393237486453903362,Sideburn,U
1435296332802101260,Poem,U
1435271130156310529,Supplication,U
1435269355386847233,Sideburn,U
1435257796761640961,Sideburn,U
1435245899186417667,News,U
1435239177927409667,Sideburn,U
1435228373731643402,Advertisement,U
1435227818955354119,Supplication,U
1435224907495972872,Poem,U
1435221403456966656,Supplication,U
1435214886720638976,News,U
1435201734398337027,Supplication,U
1435200009780215812,Sideburn,U
1435195584550408196,Poem,U
1435194296349696008,Supplication,U
1435163009215827970,Advertisement,U
1435107596483059713,Poem,U
1435101051519184897,Sideburn,U
1435089181974401030,News,U
1435053639865978884,Supplication,U
1435053138105536515,Supplication,U
1435046536317128707,Supplication,U
1435019694877069313,Supplication,U
1435007476253044744,Supplication,U
1435002213320073216,Supplication,U
1434992862228271114,Supplication,U
1434991537004351498,Sideburn,U
1434987643494928387,Sideburn,U
1434976983864197122,Supplication,U
1434975853310627847,Poem,U
1434971879023030276,Sideburn,U
1434940747720036354,Sideburn,U
1434935225172254722,Supplication,U
1434931203623292929,Sideburn,U
1434930781785366535,Supplication,U
1434930057412321284,Supplication,U
1434926240973168647,Sideburn,U
1434912887714291722,Sideburn,U
1434910459598098432,News,U
1434899990703448064,Sideburn,U
1434866811237978116,Advertisement,U
1434851735521136642,Poem,U
1434844678352949250,News,U
1434830390892638208,News,U
1434786499971764229,Sideburn,U
1434778076139900928,News,U
1434766919211565056,Supplication,U
1434766430352953344,News,U
1434740927516524544,Poem,U
1434735197388480513,Poem,U
1434730347439300611,News,U
1434725624598433792,News,U
1434688977399918594,Sideburn,U
1434617545588453377,Poem,U
1434604145965686798,Poem,U
1434595365110562825,News,U
1434595316746104837,News,U
1434587821520703493,Supplication,U
1434559871341502471,Supplication,U
1434557972680749063,Poem,U
1434554504515518468,Advertisement,U
1434552340435148804,Supplication,U
1434526243735707654,Medical Information,A
1434497511415242752,Poem,U
1434490354997268481,Poem,U
1434466863354949635,Sideburn,U
1434460253563797505,Concern,A
1434458688316706817,Sideburn,U
1434448680468221953,News,U
1434428798578143234,News,U
1434415287319814148,News,U
1434400645222653952,Poem,U
1434375183062687749,News,U
1434372446031917057,News,U
1434370305590431747,Poem,U
1434370282182135814,Poem,U
1434363833448075273,News,U
1434358613301157891,News,U
1434303573408587776,Poem,U
1434288283580829697,Sideburn,U
1434278732705976321,Poem,U
1434255639384150019,News,U
